Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-January-2011,141.80,143.90,136.00,136.90,139.483961821311218901,25564,529,3565768.00,14011,54.81,7.90,-4.90
13-January-2011,141.90,146.40,139.40,140.60,143.395534108106564632,35021,586,5021855.00,14267,40.74,7.00,-1.30
12-January-2011,133.00,146.80,133.00,143.50,142.309600308443644775,77810,1343,11073110.00,28056,36.06,13.80,10.50
11-January-2011,145.00,145.00,133.75,137.50,138.740139522404078347,52178,1119,7239183.00,19983,38.30,11.25,-7.50
10-January-2011,148.00,152.00,139.00,142.20,144.961502911544505037,64914,1215,9410031.00,29077,44.79,13.00,-5.80
7-January-2011,156.00,158.50,146.60,148.40,151.513702688689726686,27002,600,4091173.00,14781,54.74,11.90,-7.60
6-January-2011,161.00,161.90,154.00,155.30,156.743250904967508395,22929,437,3593966.00,14190,61.89,7.90,-5.70
5-January-2011,164.00,166.80,158.20,159.20,161.672653794342164346,17816,407,2880360.00,9693,54.41,8.60,-4.80
4-January-2011,166.00,169.90,160.60,163.60,165.545392629215750573,39643,864,6562716.00,13495,34.04,9.30,-2.40
3-January-2011,156.05,169.80,156.05,164.70,165.070166114240986442,103483,2025,17081956.00,32071,30.99,13.75,8.65
