Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-January-2016,56.05,56.05,49.00,52.50,53.053680822344512511,9631,79,510960.00,7123,73.96,7.05,-3.55
15-January-2016,56.60,58.80,55.00,55.35,57.035707447826919394,10446,73,595795.00,6830,65.38,3.80,-1.25
14-January-2016,57.65,58.95,56.70,56.80,57.810111272375423318,4134,53,238987.00,2194,53.07,2.25,-0.85
13-January-2016,59.05,61.40,55.15,58.05,57.809574752607649104,22434,197,1296900.00,13937,62.12,6.25,-1.00
12-January-2016,60.00,63.80,59.40,59.50,60.765126676602086438,10065,132,611601.00,7649,76.00,4.40,-0.50
11-January-2016,59.00,63.40,59.00,61.15,61.112098713792742863,9563,86,584415.00,6622,69.25,4.40,2.15
8-January-2016,59.00,64.00,59.00,61.50,61.647865256560908734,15318,126,944322.00,7684,50.16,5.00,2.50
7-January-2016,63.65,63.65,60.50,60.85,61.731013223731236597,22384,237,1381787.00,13730,61.34,3.15,-2.80
6-January-2016,58.75,70.00,58.75,63.65,65.237007273580478648,238672,1598,15570247.00,83327,34.91,11.25,4.90
5-January-2016,61.15,61.15,58.25,60.00,59.906072904098570436,27351,135,1638491.00,12397,45.33,2.90,-1.15
4-January-2016,59.00,62.80,58.50,58.85,59.796013911182450508,14952,85,894070.00,11031,73.78,4.30,-0.15
1-January-2016,57.00,61.40,57.00,60.20,59.905637010107466741,25031,184,1499498.00,15117,60.39,4.40,3.20
